Date,Time,Symbol,Entry,Exit,Qty,PnL,Reason
2026-06-30,15:15:22,ZAGGLE,204.26,206.37,244,514.84,TIME_EXIT
2026-06-30,15:15:23,GOKEX,866.0,869.7,57,210.9,TIME_EXIT
2026-06-30,15:15:24,CGCL,220.99,228.98,226,1805.74,TIME_EXIT
2026-06-30,15:15:24,PRICOLLTD,598.4,601.75,83,278.05,TIME_EXIT
2026-06-30,15:15:27,PANAMAPET,410.0,419.1,121,1101.1,TIME_EXIT
2026-06-30,15:15:27,HIKAL,224.3,221.55,222,-610.5,TIME_EXIT
2026-06-30,15:15:28,PGIL,2010.6,2012.0,24,33.6,TIME_EXIT
2026-06-30,15:15:31,HONASA,451.75,457.6,110,643.5,TIME_EXIT
2026-06-30,15:15:33,GENESYS,328.0,321.5,152,-988.0,TIME_EXIT
2026-06-30,15:15:33,PRESTIGE,1568.1,1563.7,31,-136.4,TIME_EXIT
2026-06-30,15:15:43,AZAD,2015.9,2055.8,24,957.6,TIME_EXIT
2026-06-30,15:15:45,MANCREDIT,246.0,243.85,203,-436.45,TIME_EXIT
2026-06-30,15:15:45,TALBROAUTO,422.4,417.15,118,-619.5,TIME_EXIT
2026-06-30,15:15:51,OPTIEMUS,474.0,464.4,105,-1008.0,TIME_EXIT
2026-06-30,15:15:52,SHREEJISPG,491.3,491.25,101,-5.05,TIME_EXIT
2026-06-30,15:16:13,MUTHOOTMF,214.79,213.47,232,-306.24,TIME_EXIT
2026-06-30,15:16:15,20MICRONS,201.66,201.0,247,-163.02,TIME_EXIT
2026-06-30,15:16:29,SEIL,215.94,217.08,231,263.34,TIME_EXIT
2026-06-30,15:16:32,SIYSIL,643.15,638.95,77,-323.4,TIME_EXIT
2026-06-30,15:16:33,BALUFORGE,468.4,466.5,106,-201.4,TIME_EXIT
2026-07-01,11:34:47,UNIVCABLES,1271.8,1242.7,39,-1134.9,STOPLOSS
2026-07-01,11:57:10,TORNTPOWER,1427.8,1406.8,35,-735.0,STOPLOSS
2026-07-01,12:12:56,ACE,1036.3,1016.1,48,-969.6,STOPLOSS
2026-07-01,12:14:02,ENRIN,3759.8,3685.2,13,-969.8,STOPLOSS
2026-07-01,12:19:42,ADANIGREEN,1501.0,1545.1,33,1455.3,TARGET
2026-07-01,12:19:47,WELENT,613.2,610.45,81,-222.75,STOPLOSS
2026-07-01,12:28:42,UNOMINDA,1100.3,1078.6,45,-976.5,STOPLOSS
2026-07-01,12:43:58,HEROMOTOCO,4870.8,4804.9,10,-659.0,STOPLOSS
2026-07-01,12:55:40,FRACTAL,897.05,883.25,55,-759.0,STOPLOSS
2026-07-01,13:24:03,LTM,3601.0,3546.5,13,-708.5,STOPLOSS
2026-07-01,13:27:19,DELHIVERY,478.95,501.35,104,2329.6,TARGET
2026-07-01,14:34:11,MBAPL,572.2,541.55,87,-2666.55,STOPLOSS
2026-07-01,14:39:08,VARROC,648.05,631.6,77,-1266.65,STOPLOSS
2026-07-01,14:41:23,DREDGECORP,1132.1,1094.4,44,-1658.8,STOPLOSS
2026-07-01,14:50:44,NORTHARC,303.75,303.75,164,0.0,STOPLOSS
2026-07-01,14:55:50,SMSPHARMA,428.65,411.5,116,-1989.4,STOPLOSS
2026-07-01,15:14:11,RML,1201.5,1201.1,41,-16.4,STOPLOSS
2026-07-01,15:15:00,HINDUNILVR,2170.3,2181.0,23,246.1,TIME_EXIT
2026-07-01,15:15:00,JUBLFOOD,423.45,421.65,118,-212.4,TIME_EXIT
2026-07-01,15:15:00,SIS,422.85,420.95,118,-224.2,TIME_EXIT
2026-07-01,15:15:00,SHREEJISPG,494.5,499.5,101,505.0,TIME_EXIT
2026-07-01,15:15:00,ADANIENSOL,1497.7,1520.3,33,745.8,TIME_EXIT
2026-07-01,15:15:00,GODREJCP,1036.9,1044.3,48,355.2,TIME_EXIT
2026-07-01,15:15:00,VIYASH,286.25,287.8,174,269.7,TIME_EXIT
2026-07-01,15:15:00,SSWL,237.78,246.41,210,1812.3,TIME_EXIT
2026-07-01,15:15:00,PHOENIXLTD,1983.0,2019.7,25,917.5,TIME_EXIT
2026-07-01,15:15:00,LODHA,973.2,994.05,51,1063.35,TIME_EXIT
2026-07-01,15:15:00,POCL,1391.3,1373.0,35,-640.5,TIME_EXIT
2026-07-01,15:15:00,AXISBANK,1365.7,1369.0,36,118.8,TIME_EXIT
2026-07-01,15:15:00,IMFA,1298.4,1321.1,38,862.6,TIME_EXIT
2026-07-01,15:15:01,SHRIRAMFIN,1057.5,1048.6,47,-418.3,TIME_EXIT
2026-07-01,15:15:01,M&M,3162.5,3129.9,15,-489.0,TIME_EXIT
2026-07-01,15:15:01,CMPDI,256.33,264.91,195,1673.1,TIME_EXIT
2026-07-01,15:15:01,PRESTIGE,1594.7,1625.6,31,957.9,TIME_EXIT
2026-07-01,15:15:01,HEXT,541.9,550.45,92,786.6,TIME_EXIT
2026-07-01,15:15:01,BHEL,419.0,413.25,119,-684.25,TIME_EXIT
2026-07-01,15:15:01,MIDHANI,424.0,422.75,117,-146.25,TIME_EXIT
2026-07-01,15:15:01,COLPAL,2033.0,2070.9,24,909.6,TIME_EXIT
2026-07-01,15:15:02,RELAXO,407.15,411.55,122,536.8,TIME_EXIT
2026-07-01,15:15:02,BAJAJFINSV,1769.1,1796.8,28,775.6,TIME_EXIT
2026-07-01,15:15:01,JSFB,472.45,470.0,105,-257.25,TIME_EXIT
2026-07-01,15:15:02,PGEL,548.0,548.9,91,81.9,TIME_EXIT
2026-07-01,15:15:02,MOBIKWIK,204.16,207.01,244,695.4,TIME_EXIT
2026-07-01,15:15:02,BANCOINDIA,683.0,670.75,73,-894.25,TIME_EXIT
2026-07-01,15:15:02,CARTRADE,2829.3,2828.1,17,-20.4,TIME_EXIT
2026-07-01,15:15:02,NAM-INDIA,1178.6,1195.8,42,722.4,TIME_EXIT
2026-07-01,15:15:02,ANGELONE,332.8,340.15,150,1102.5,TIME_EXIT
2026-07-01,15:15:02,GENUSPOWER,313.35,307.85,159,-874.5,TIME_EXIT
2026-07-01,15:15:02,ADVENZYMES,316.25,314.5,158,-276.5,TIME_EXIT
2026-07-01,15:15:02,GPIL,258.5,254.7,193,-733.4,TIME_EXIT
2026-07-01,15:15:03,PFC,429.4,430.55,116,133.4,TIME_EXIT
2026-07-01,15:15:02,DABUR,435.9,444.3,114,957.6,TIME_EXIT
2026-07-01,15:15:03,TATACONSUM,1087.3,1090.8,45,157.5,TIME_EXIT
2026-07-01,15:15:02,MARICO,851.5,851.3,58,-11.6,TIME_EXIT
2026-07-01,15:15:02,METROBRAND,1026.3,1023.6,48,-129.6,TIME_EXIT
2026-07-01,15:15:03,NAUKRI,994.95,992.7,50,-112.5,TIME_EXIT
2026-07-01,15:15:03,EPACK,244.95,238.16,204,-1385.16,TIME_EXIT
2026-07-01,15:15:04,HBLENGINE,831.05,821.75,60,-558.0,TIME_EXIT
2026-07-01,15:15:03,HDBFS,758.7,752.2,65,-422.5,TIME_EXIT
2026-07-01,15:15:04,ENGINERSIN,244.14,237.9,204,-1272.96,TIME_EXIT
2026-07-01,15:15:04,MSTCLTD,713.0,717.45,70,311.5,TIME_EXIT
2026-07-01,15:15:04,VENUSPIPES,1768.5,1807.0,28,1078.0,TIME_EXIT
2026-07-01,15:15:04,CONCOR,479.9,480.45,104,57.2,TIME_EXIT
2026-07-01,15:15:04,HONASA,463.85,465.6,107,187.25,TIME_EXIT
2026-07-01,15:15:05,NESTLEIND,1444.7,1453.7,34,306.0,TIME_EXIT
2026-07-01,15:15:04,BLUESTONE,570.7,570.0,87,-60.9,TIME_EXIT
2026-07-01,15:15:05,BSE,3929.0,3948.3,12,231.6,TIME_EXIT
2026-07-01,15:15:06,JKTYRE,400.95,396.9,124,-502.2,TIME_EXIT
2026-07-01,15:15:06,CDSL,1335.5,1330.4,37,-188.7,TIME_EXIT
2026-07-01,15:15:06,ANURAS,1282.5,1268.9,38,-516.8,TIME_EXIT
2026-07-01,15:15:06,SKMEGGPROD,304.0,316.75,164,2091.0,TIME_EXIT
2026-07-01,15:15:06,BANSALWIRE,356.0,354.35,140,-231.0,TIME_EXIT
2026-07-01,15:15:06,ATGL,738.05,734.6,67,-231.15,TIME_EXIT
2026-07-01,15:15:06,CEMPRO,1332.9,1363.6,37,1135.9,TIME_EXIT
2026-07-01,15:15:06,CRAMC,252.65,250.0,197,-522.05,TIME_EXIT
2026-07-01,15:15:08,RPTECH,790.0,788.95,63,-66.15,TIME_EXIT
2026-07-01,15:15:08,BAJFINANCE,1014.0,1016.5,49,122.5,TIME_EXIT
2026-07-01,15:15:07,GRSE,2739.5,2740.6,18,19.8,TIME_EXIT
2026-07-01,15:15:08,GLOBUSSPR,912.35,919.45,54,383.4,TIME_EXIT
2026-07-01,15:15:08,NATIONALUM,340.65,334.45,146,-905.2,TIME_EXIT
2026-07-01,15:15:08,FSL,237.38,230.04,210,-1541.4,TIME_EXIT
2026-07-01,15:15:09,UTIAMC,950.35,944.7,52,-293.8,TIME_EXIT
2026-07-01,15:15:09,BORORENEW,622.3,612.8,80,-760.0,TIME_EXIT
2026-07-01,15:15:09,HAVELLS,1198.1,1190.4,41,-315.7,TIME_EXIT
2026-07-01,15:15:10,FEDERALBNK,330.05,330.9,151,128.35,TIME_EXIT
2026-07-01,15:15:10,SYRMA,1426.3,1423.0,35,-115.5,TIME_EXIT
2026-07-01,15:15:10,JINDALPHOT,1235.0,1201.6,40,-1336.0,TIME_EXIT
2026-07-01,15:15:10,SHRINGARMS,223.32,224.17,223,189.55,TIME_EXIT
2026-07-01,15:15:10,GRASIM,3116.1,3140.6,16,392.0,TIME_EXIT
2026-07-01,15:15:11,LLOYDSME,1828.4,1812.6,27,-426.6,TIME_EXIT
2026-07-01,15:15:12,ITI,304.0,301.6,164,-393.6,TIME_EXIT
2026-07-01,15:15:11,EMAMILTD,413.9,414.6,120,84.0,TIME_EXIT
2026-07-01,15:15:12,PAYTM,1178.0,1202.7,42,1037.4,TIME_EXIT
2026-07-01,15:15:12,SWSOLAR,248.7,248.08,201,-124.62,TIME_EXIT
2026-07-01,15:15:14,IGIL,362.35,358.1,137,-582.25,TIME_EXIT
2026-07-01,15:15:14,TRANSRAILL,520.25,516.9,96,-321.6,TIME_EXIT
2026-07-01,15:15:14,AWFIS,310.5,311.0,161,80.5,TIME_EXIT
2026-07-01,15:15:15,WEWORK,714.2,721.4,70,504.0,TIME_EXIT
2026-07-01,15:15:15,QUESS,275.4,273.6,181,-325.8,TIME_EXIT
2026-07-01,15:15:16,OMNI,560.35,572.3,89,1063.55,TIME_EXIT
2026-07-01,15:15:16,SHRIPISTON,4323.5,4377.6,11,595.1,TIME_EXIT
2026-07-01,15:15:16,GANECOS,917.35,919.75,54,129.6,TIME_EXIT
2026-07-01,15:15:17,RUSTOMJEE,419.55,433.05,119,1606.5,TIME_EXIT
2026-07-01,15:15:18,HUDCO,211.6,208.92,236,-632.48,TIME_EXIT
2026-07-01,15:15:20,E2E,405.2,401.7,123,-430.5,TIME_EXIT
2026-07-01,15:15:23,SUMICHEM,437.6,435.15,114,-279.3,TIME_EXIT
2026-07-01,15:15:25,TALBROAUTO,425.6,425.8,117,23.4,TIME_EXIT
2026-07-01,15:15:27,BAJAJCON,625.95,616.05,79,-782.1,TIME_EXIT
2026-07-01,15:15:27,PIIND,2587.8,2577.3,19,-199.5,TIME_EXIT
2026-07-01,15:15:29,ACMESOLAR,392.3,390.8,127,-190.5,TIME_EXIT
2026-07-01,15:15:29,SKIPPER,542.4,558.45,92,1476.6,TIME_EXIT
2026-07-01,15:15:30,SPANDANA,272.9,278.65,183,1052.25,TIME_EXIT
2026-07-01,15:15:32,BALAMINES,2087.6,2095.4,23,179.4,TIME_EXIT
2026-07-01,15:15:33,REFEX,362.45,356.8,137,-774.05,TIME_EXIT
2026-07-01,15:15:34,PACEDIGITK,213.85,208.98,233,-1134.71,TIME_EXIT
2026-07-01,15:15:35,KIRLPNU,2016.1,2005.9,24,-244.8,TIME_EXIT
2026-07-01,15:15:39,SPARC,240.3,237.82,208,-515.84,TIME_EXIT
2026-07-01,15:15:40,SUNTECK,317.25,326.55,157,1460.1,TIME_EXIT
2026-07-01,15:15:46,PRAJIND,363.2,362.6,137,-82.2,TIME_EXIT
2026-07-01,15:15:48,KRISHANA,696.75,696.7,71,-3.55,TIME_EXIT
2026-07-01,15:15:55,BATAINDIA,693.25,682.3,72,-788.4,TIME_EXIT
2026-07-01,15:15:59,SPAL,1154.7,1128.7,43,-1118.0,TIME_EXIT
2026-07-01,15:16:31,EVERESTIND,525.35,525.6,95,23.75,TIME_EXIT
2026-07-02,12:04:20,INDIAGLYCO,1051.6,1026.05,47,-1200.85,STOPLOSS
2026-07-02,12:57:27,MOTILALOFS,968.45,951.7,51,-854.25,STOPLOSS
2026-07-02,13:13:20,JSLL,598.65,581.85,83,-1394.4,STOPLOSS
2026-07-02,13:43:25,GREAVESCOT,226.0,239.17,221,2910.57,TARGET
2026-07-02,14:30:48,MCX,2995.4,2932.5,16,-1006.4,STOPLOSS
2026-07-02,14:32:02,QPOWER,1205.0,1165.0,41,-1640.0,STOPLOSS
2026-07-02,14:35:47,IMFA,1340.0,1336.0,37,-148.0,STOPLOSS
2026-07-02,15:08:36,AWL,188.9,180.25,264,-2283.6,STOPLOSS
2026-07-02,15:10:30,WABAG,2104.5,2187.7,23,1913.6,TARGET
2026-07-02,15:15:00,TRIVENI,452.75,471.45,110,2057.0,TIME_EXIT
2026-07-02,15:15:00,SBICARD,608.0,605.15,82,-233.7,TIME_EXIT
2026-07-02,15:15:00,LALPATHLAB,1648.9,1652.6,30,111.0,TIME_EXIT
2026-07-02,15:15:00,BALKRISIND,2223.6,2230.4,22,149.6,TIME_EXIT
2026-07-02,15:15:00,TITAN,4453.5,4485.0,11,346.5,TIME_EXIT
2026-07-02,15:15:00,MPHASIS,2231.0,2247.0,22,352.0,TIME_EXIT
2026-07-02,15:15:00,JBCHEPHARM,2317.3,2318.6,21,27.3,TIME_EXIT
2026-07-02,15:15:00,BORORENEW,620.0,621.95,80,156.0,TIME_EXIT
2026-07-02,15:15:00,HINDPETRO,403.0,399.7,124,-409.2,TIME_EXIT
2026-07-02,15:15:00,RADICO,3963.7,3973.0,12,111.6,TIME_EXIT
2026-07-02,15:15:00,LTTS,3161.2,3170.9,15,145.5,TIME_EXIT
2026-07-02,15:15:00,METROPOLIS,549.1,543.8,91,-482.3,TIME_EXIT
2026-07-02,15:15:00,DATAPATTNS,4628.0,4660.4,10,324.0,TIME_EXIT
2026-07-02,15:15:00,INFY,1038.3,1040.2,48,91.2,TIME_EXIT
2026-07-02,15:15:00,HSCL,655.45,663.55,76,615.6,TIME_EXIT
2026-07-02,15:15:00,IIFL,512.1,518.35,97,606.25,TIME_EXIT
2026-07-02,15:15:00,SRF,2781.9,2798.1,17,275.4,TIME_EXIT
2026-07-02,15:15:00,PGEL,564.45,560.1,88,-382.8,TIME_EXIT
2026-07-02,15:15:00,ANANTRAJ,526.15,536.55,95,988.0,TIME_EXIT
2026-07-02,15:15:00,NAVA,618.8,619.9,80,88.0,TIME_EXIT
2026-07-02,15:15:00,COCHINSHIP,1521.0,1520.0,32,-32.0,TIME_EXIT
2026-07-02,15:15:00,MANORAMA,1591.0,1578.8,31,-378.2,TIME_EXIT
2026-07-02,15:15:00,COFORGE,1447.8,1442.5,34,-180.2,TIME_EXIT
2026-07-02,15:15:00,ARVIND,562.75,568.6,88,514.8,TIME_EXIT
2026-07-02,15:15:00,CORONA,2017.0,2010.0,24,-168.0,TIME_EXIT
2026-07-02,15:15:00,SHAKTIPUMP,576.0,574.0,86,-172.0,TIME_EXIT
2026-07-02,15:15:00,SUMICHEM,441.4,441.6,113,22.6,TIME_EXIT
2026-07-02,15:15:00,LTFOODS,381.8,379.5,130,-299.0,TIME_EXIT
2026-07-02,15:15:00,CANHLIFE,141.44,141.54,353,35.3,TIME_EXIT
2026-07-02,15:15:01,HEXT,556.95,555.1,89,-164.65,TIME_EXIT
2026-07-02,15:15:00,AURIONPRO,887.45,887.15,56,-16.8,TIME_EXIT
2026-07-02,15:15:01,PARAS,1324.0,1345.1,37,780.7,TIME_EXIT
2026-07-02,15:15:00,BSOFT,285.15,281.15,175,-700.0,TIME_EXIT
2026-07-02,15:15:01,ADANIENSOL,1549.1,1558.8,32,310.4,TIME_EXIT
2026-07-02,15:15:01,NYKAA,312.3,313.95,160,264.0,TIME_EXIT
2026-07-02,15:15:00,TATATECH,708.9,711.95,70,213.5,TIME_EXIT
2026-07-02,15:15:00,IPCALAB,1717.2,1719.7,29,72.5,TIME_EXIT
2026-07-02,15:15:00,GODREJCP,1060.9,1078.0,47,803.7,TIME_EXIT
2026-07-02,15:15:01,PINELABS,158.75,159.58,314,260.62,TIME_EXIT
2026-07-02,15:15:01,TECHM,1402.0,1420.4,35,644.0,TIME_EXIT
2026-07-02,15:15:01,WELENT,618.15,613.6,80,-364.0,TIME_EXIT
2026-07-02,15:15:01,TATACOMM,1927.0,1937.2,25,255.0,TIME_EXIT
2026-07-02,15:15:01,DEEPAKFERT,1633.4,1668.0,30,1038.0,TIME_EXIT
2026-07-02,15:15:01,BPCL,311.75,310.5,160,-200.0,TIME_EXIT
2026-07-02,15:15:01,COROMANDEL,2009.7,2003.9,24,-139.2,TIME_EXIT
2026-07-02,15:15:01,BALAMINES,2213.0,2251.0,22,836.0,TIME_EXIT
2026-07-02,15:15:01,ACUTAAS,3679.0,3684.1,13,66.3,TIME_EXIT
2026-07-02,15:15:01,TANLA,533.9,533.45,93,-41.85,TIME_EXIT
2026-07-02,15:15:01,TIMETECHNO,183.89,183.48,271,-111.11,TIME_EXIT
2026-07-02,15:15:02,ASHAPURMIN,659.2,663.8,75,345.0,TIME_EXIT
2026-07-02,15:15:01,TARIL,361.85,357.0,138,-669.3,TIME_EXIT
2026-07-02,15:15:01,TVSMOTOR,3601.0,3623.9,13,297.7,TIME_EXIT
2026-07-02,15:15:02,HAPPSTMNDS,351.15,351.95,142,113.6,TIME_EXIT
2026-07-02,15:15:02,JUBLFOOD,430.85,431.7,116,98.6,TIME_EXIT
2026-07-02,15:15:02,ACI,523.5,530.8,95,693.5,TIME_EXIT
2026-07-02,15:15:02,VMM,121.63,121.35,411,-115.08,TIME_EXIT
2026-07-02,15:15:02,OBEROIRLTY,1838.2,1863.8,27,691.2,TIME_EXIT
2026-07-02,15:15:01,INDIACEM,383.0,383.35,130,45.5,TIME_EXIT
2026-07-02,15:15:02,RUBICON,1389.6,1374.3,35,-535.5,TIME_EXIT
2026-07-02,15:15:02,PERSISTENT,4534.8,4582.0,11,519.2,TIME_EXIT
2026-07-02,15:15:02,OIL,420.3,420.1,118,-23.6,TIME_EXIT
2026-07-02,15:15:02,AIIL,523.8,522.75,95,-99.75,TIME_EXIT
2026-07-02,15:15:02,VTL,651.65,658.05,76,486.4,TIME_EXIT
2026-07-02,15:15:03,TATACONSUM,1104.9,1108.0,45,139.5,TIME_EXIT
2026-07-02,15:15:02,LTM,3681.2,3676.6,13,-59.8,TIME_EXIT
2026-07-02,15:15:02,M&MFIN,319.5,317.8,156,-265.2,TIME_EXIT
2026-07-02,15:15:03,ATHERENERG,1151.5,1142.1,43,-404.2,TIME_EXIT
2026-07-02,15:15:02,JAMNAAUTO,139.25,139.29,359,14.36,TIME_EXIT
2026-07-02,15:15:03,DRREDDY,1346.0,1347.7,37,62.9,TIME_EXIT
2026-07-02,15:15:03,TRANSRAILL,522.0,522.65,95,61.75,TIME_EXIT
2026-07-02,15:15:03,OLECTRA,1538.0,1538.9,32,28.8,TIME_EXIT
2026-07-02,15:15:03,ABSLAMC,1169.9,1192.4,42,945.0,TIME_EXIT
2026-07-02,15:15:03,NATCOPHARM,934.9,935.35,53,23.85,TIME_EXIT
2026-07-02,15:15:03,RHIM,421.8,409.2,118,-1486.8,TIME_EXIT
2026-07-02,15:15:03,ECLERX,1418.7,1394.3,35,-854.0,TIME_EXIT
2026-07-02,15:15:03,KSCL,901.05,913.2,55,668.25,TIME_EXIT
2026-07-02,15:15:03,HOMEFIRST,1201.9,1200.1,41,-73.8,TIME_EXIT
2026-07-02,15:15:04,GRANULES,821.3,825.95,60,279.0,TIME_EXIT
2026-07-02,15:15:03,AKUMS,638.45,636.9,78,-120.9,TIME_EXIT
2026-07-02,15:15:03,INTELLECT,754.65,753.1,66,-102.3,TIME_EXIT
2026-07-02,15:15:03,ZYDUSWELL,584.5,593.65,85,777.75,TIME_EXIT
2026-07-02,15:15:04,AUBANK,1066.0,1058.1,46,-363.4,TIME_EXIT
2026-07-02,15:15:04,LODHA,1009.0,1006.65,49,-115.15,TIME_EXIT
2026-07-02,15:15:04,APOLLO,429.0,437.9,116,1032.4,TIME_EXIT
2026-07-02,15:15:03,VIKRAMSOLR,193.65,193.37,258,-72.24,TIME_EXIT
2026-07-02,15:15:04,HCG,646.95,648.05,77,84.7,TIME_EXIT
2026-07-02,15:15:05,TMCV,441.8,440.65,113,-129.95,TIME_EXIT
2026-07-02,15:15:05,CREDITACC,1526.1,1546.3,32,646.4,TIME_EXIT
2026-07-02,15:15:04,VIPIND,309.1,315.25,161,990.15,TIME_EXIT
2026-07-02,15:15:05,EMCURE,1850.0,1854.1,27,110.7,TIME_EXIT
2026-07-02,15:15:05,HEG,525.25,521.6,95,-346.75,TIME_EXIT
2026-07-02,15:15:05,LAURUSLABS,1505.0,1526.2,33,699.6,TIME_EXIT
2026-07-02,15:15:05,MINDACORP,711.05,710.4,70,-45.5,TIME_EXIT
2026-07-02,15:15:06,JUBLINGREA,656.3,670.55,76,1083.0,TIME_EXIT
2026-07-02,15:15:06,ORIENTCEM,136.5,136.52,366,7.32,TIME_EXIT
2026-07-02,15:15:06,TRENT,3301.3,3317.0,15,235.5,TIME_EXIT
2026-07-02,15:15:05,SUBROS,845.0,847.85,59,168.15,TIME_EXIT
2026-07-02,15:15:05,DLF,655.5,658.25,76,209.0,TIME_EXIT
2026-07-02,15:15:06,PRIVISCL,3728.7,3752.6,13,310.7,TIME_EXIT
2026-07-02,15:15:07,IKS,1840.5,1829.7,27,-291.6,TIME_EXIT
2026-07-02,15:15:06,EIDPARRY,737.75,735.3,67,-164.15,TIME_EXIT
2026-07-02,15:15:07,MUTHOOTFIN,2977.3,2949.1,16,-451.2,TIME_EXIT
2026-07-02,15:15:06,CIEINDIA,466.6,473.45,107,732.95,TIME_EXIT
2026-07-02,15:15:06,BEML,1834.1,1863.0,27,780.3,TIME_EXIT
2026-07-02,15:15:07,DCBBANK,188.29,193.36,265,1343.55,TIME_EXIT
2026-07-02,15:15:07,BELRISE,240.9,238.64,207,-467.82,TIME_EXIT
2026-07-02,15:15:07,RKFORGE,572.2,574.8,87,226.2,TIME_EXIT
2026-07-02,15:15:07,VIYASH,294.95,292.6,169,-397.15,TIME_EXIT
2026-07-02,15:15:07,SCI,303.95,303.55,164,-65.6,TIME_EXIT
2026-07-02,15:15:07,SUNDARMFIN,4607.9,4578.3,10,-296.0,TIME_EXIT
2026-07-02,15:15:08,STAR,1117.4,1127.3,44,435.6,TIME_EXIT
2026-07-02,15:15:07,AADHARHFC,533.75,534.0,93,23.25,TIME_EXIT
2026-07-02,15:15:08,SYNGENE,440.5,439.9,113,-67.8,TIME_EXIT
2026-07-02,15:15:08,SOBHA,1438.9,1438.0,34,-30.6,TIME_EXIT
2026-07-02,15:15:08,ALKYLAMINE,1821.0,1836.7,27,423.9,TIME_EXIT
2026-07-02,15:15:08,VIJAYA,1385.9,1400.0,36,507.6,TIME_EXIT
2026-07-02,15:15:08,SANSERA,3213.7,3218.7,15,75.0,TIME_EXIT
2026-07-02,15:15:09,ARE&M,867.05,863.7,57,-190.95,TIME_EXIT
2026-07-02,15:15:09,MEESHO,191.01,190.84,261,-44.37,TIME_EXIT
2026-07-02,15:15:09,MASTEK,1620.2,1613.0,30,-216.0,TIME_EXIT
2026-07-02,15:15:09,ASTRAMICRO,1786.9,1796.5,27,259.2,TIME_EXIT
2026-07-02,15:15:10,HCLTECH,1079.2,1077.1,46,-96.6,TIME_EXIT
2026-07-02,15:15:09,BIKAJI,653.7,655.0,76,98.8,TIME_EXIT
2026-07-02,15:15:10,BANKINDIA,143.63,145.08,348,504.6,TIME_EXIT
2026-07-02,15:15:10,J&KBANK,162.71,164.9,307,672.33,TIME_EXIT
2026-07-02,15:15:10,CDSL,1350.7,1350.5,37,-7.4,TIME_EXIT
2026-07-02,15:15:10,LLOYDSME,1814.8,1814.0,27,-21.6,TIME_EXIT
2026-07-02,15:15:11,POONAWALLA,449.65,456.5,111,760.35,TIME_EXIT
2026-07-02,15:15:11,AVALON,1833.9,1804.0,27,-807.3,TIME_EXIT
2026-07-02,15:15:11,WAKEFIT,124.78,126.97,400,876.0,TIME_EXIT
2026-07-02,15:15:11,ELLEN,264.5,261.85,189,-500.85,TIME_EXIT
2026-07-02,15:15:12,ONGC,235.4,235.84,212,93.28,TIME_EXIT
2026-07-02,15:15:12,BAJFINANCE,1021.5,1018.0,48,-168.0,TIME_EXIT
2026-07-02,15:15:12,AXISCADES,1681.3,1684.4,29,89.9,TIME_EXIT
2026-07-02,15:15:12,SHAILY,2906.0,2932.4,17,448.8,TIME_EXIT
2026-07-02,15:15:12,NUVAMA,1813.9,1821.2,27,197.1,TIME_EXIT
2026-07-02,15:15:12,SARDAEN,501.7,501.35,99,-34.65,TIME_EXIT
2026-07-02,15:15:12,PRESTIGE,1667.2,1676.0,29,255.2,TIME_EXIT
2026-07-02,15:15:13,MANYAVAR,405.9,406.65,123,92.25,TIME_EXIT
2026-07-02,15:15:13,URBANCO,133.15,132.34,375,-303.75,TIME_EXIT
2026-07-02,15:15:13,PHOENIXLTD,2013.2,2010.0,24,-76.8,TIME_EXIT
2026-07-02,15:15:13,GESHIP,1431.9,1421.5,34,-353.6,TIME_EXIT
2026-07-02,15:15:13,JSL,690.5,692.6,72,151.2,TIME_EXIT
2026-07-02,15:15:15,TCS,2050.0,2067.8,24,427.2,TIME_EXIT
2026-07-02,15:15:15,BBOX,984.7,986.85,50,107.5,TIME_EXIT
2026-07-02,15:15:15,GLENMARK,2195.0,2198.0,22,66.0,TIME_EXIT
2026-07-02,15:15:15,JINDALSAW,261.25,262.95,191,324.7,TIME_EXIT
2026-07-02,15:15:16,JSFB,476.7,479.0,104,239.2,TIME_EXIT
2026-07-02,15:15:18,SCHNEIDER,1399.6,1454.1,35,1907.5,TIME_EXIT
2026-07-02,15:15:18,APTUS,293.7,288.45,170,-892.5,TIME_EXIT
2026-07-02,15:15:18,LXCHEM,160.05,162.59,312,792.48,TIME_EXIT
2026-07-02,15:15:18,EPL,231.53,230.81,215,-154.8,TIME_EXIT
2026-07-02,15:15:19,SAREGAMA,495.65,494.1,100,-155.0,TIME_EXIT
2026-07-02,15:15:19,BATAINDIA,697.4,697.55,71,10.65,TIME_EXIT
2026-07-02,15:15:18,SFL,751.45,762.85,66,752.4,TIME_EXIT
2026-07-02,15:15:19,ASAHIINDIA,879.1,889.9,56,604.8,TIME_EXIT
2026-07-02,15:15:19,SMLMAH,4025.0,4006.1,12,-226.8,TIME_EXIT
2026-07-02,15:15:19,AFCONS,312.2,314.25,160,328.0,TIME_EXIT
2026-07-02,15:15:20,EMIL,131.15,136.52,381,2045.97,TIME_EXIT
2026-07-02,15:15:21,NAUKRI,1033.95,1024.7,48,-444.0,TIME_EXIT
2026-07-02,15:15:22,CEATLTD,3778.0,3812.3,13,445.9,TIME_EXIT
2026-07-02,15:15:22,ENDURANCE,2604.0,2660.0,19,1064.0,TIME_EXIT
2026-07-02,15:15:22,WIPRO,173.97,174.08,287,31.57,TIME_EXIT
2026-07-02,15:15:23,SENCO,330.2,331.0,151,120.8,TIME_EXIT
